time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-29T10:03:55.728Z,-30.0677,-176.7846,10,4.5,mb,,185,1.273,0.22,us,us7000ghuu,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,5.5,2,0.15,16,reviewed,us,us
2022-01-29T09:56:15.284Z,53.7654,-164.0172,35,4.5,mb,,167,0.783,0.53,us,us7000gg71,2022-04-15T17:57:02.040Z,"122 km ESE of Akutan, Alaska",earthquake,4.6,1.9,0.074,54,reviewed,us,us
2022-01-29T09:33:54.346Z,53.8026,-164.0266,35,4.8,mb,,158,0.747,0.64,us,us7000gg6w,2022-04-15T17:57:02.040Z,"120 km ESE of Akutan, Alaska",earthquake,3.4,2,0.048,132,reviewed,us,us
2022-01-29T08:48:00.244Z,-29.718,-176.6174,10,4.9,mb,,79,1.223,0.49,us,us7000gg6s,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,5.2,1.8,0.089,40,reviewed,us,us
2022-01-29T08:36:20.735Z,-30.0104,-176.6552,10,4.6,mb,,177,1.33,0.36,us,us7000ghur,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,9.8,1.9,0.183,9,reviewed,us,us
2022-01-29T07:53:46.348Z,-29.7441,-176.5318,10,4.6,mb,,101,1.302,0.45,us,us7000ghup,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,13,1.9,0.152,13,reviewed,us,us
2022-01-29T07:48:33.082Z,-29.625,-176.7078,10,4.5,mb,,163,1.117,0.76,us,us7000ghum,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,11.9,2,0.172,10,reviewed,us,us
2022-01-29T07:30:27.740Z,-29.3289,-176.6506,10,4.9,mww,,78,1.111,0.61,us,us7000gg60,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,10.7,1.9,0.093,11,reviewed,us,us
2022-01-29T06:57:33.389Z,-29.6495,-176.8486,10,4.6,mb,,88,1.011,0.56,us,us7000ghv0,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,10,1.9,0.137,18,reviewed,us,us
2022-01-29T06:28:03.593Z,-29.2817,-176.6428,10,4.6,mb,,167,1.116,0.78,us,us7000ghuf,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,8,1.9,0.173,10,reviewed,us,us
2022-01-29T05:06:45.819Z,-29.9219,-176.9966,10,4.6,mb,,138,1.039,0.59,us,us7000ghuc,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,4.2,1.9,0.193,8,reviewed,us,us
2022-01-29T04:59:10.356Z,-29.6171,-176.9625,10,5.8,mww,,59,0.907,0.9,us,us7000gg4u,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,11,1.8,0.086,13,reviewed,us,us
2022-01-29T04:56:49.373Z,-29.5367,-176.9748,10,4.8,mb,,188,0.869,0.79,us,us7000ghub,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,13.2,1.9,0.227,8,reviewed,us,us
2022-01-29T04:42:37.139Z,-29.5226,-176.4984,10,4.9,mb,,61,1.267,1.09,us,us7000gg54,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,8.1,1.8,0.069,70,reviewed,us,us
2022-01-29T04:38:59.051Z,-29.5233,-176.5253,10,5.1,mb,,73,1.245,1.18,us,us7000gg4l,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,12.7,1.8,0.044,176,reviewed,us,us
2022-01-29T04:10:51.586Z,-29.7291,-176.8747,10,4.9,mb,,73,1.023,1.1,us,us7000ghu6,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,5.6,1.9,0.186,12,reviewed,us,us
2022-01-29T03:57:34.916Z,-29.4194,-176.6053,10,4.9,mb,,138,1.158,0.75,us,us7000ghu5,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,6.8,1.9,0.198,11,reviewed,us,us
2022-01-29T03:47:27.857Z,-29.3898,-176.5186,10,4.5,mb,,199,1.23,0.94,us,us7000ghu3,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,10.5,2,0.242,6,reviewed,us,us
2022-01-29T03:44:21.103Z,-29.8059,-177.0453,10,4.7,mb,,163,0.935,1.16,us,us7000ghu2,2022-04-15T17:57:18.040Z,"Kermadec Islands, New Zealand",earthquake,8,1.9,0.225,7,reviewed,us,us
2022-01-29T03:19:29.325Z,13.0669,-88.6482,75.9,4.9,mb,,137,0.509,1.22,us,us7000gg47,2022-04-15T17:57:02.040Z,"26 km SSW of Puerto El Triunfo, El Salvador",earthquake,5.9,4.7,0.022,632,reviewed,us,us
2022-01-29T03:04:51.634Z,-29.798,-176.8106,10,5.1,mb,,82,1.104,0.7,us,us7000gg4g,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,6.7,1.8,0.091,43,reviewed,us,us
2022-01-29T03:01:29.935Z,-29.6062,-176.6645,10,5.3,mb,,61,1.147,0.97,us,us7000gg43,2022-04-15T17:57:01.040Z,"Kermadec Islands region",earthquake,9.4,1.8,0.053,122,reviewed,us,us
2022-01-29T03:00:27.146Z,-29.8116,-176.8695,10,5.2,mb,,87,9.791,0.91,us,us7000ghui,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,8.9,1.8,0.234,7,reviewed,us,us
2022-01-29T02:59:52.391Z,-29.5523,-177.1645,10,4.9,mb,,138,0.72,1.07,us,us7000ghu1,2022-04-15T17:57:18.040Z,"Kermadec Islands, New Zealand",earthquake,8.2,1.9,0.228,6,reviewed,us,us
2022-01-29T02:57:49.301Z,-29.7055,-176.7779,10,4.7,mb,,190,1.089,1.11,us,us7000ghue,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,11.3,1.9,0.275,4,reviewed,us,us
2022-01-29T02:53:25.941Z,-29.6368,-176.7946,10,5.3,mb,,68,1.05,0.81,us,us7000gg48,2022-04-15T17:57:02.040Z,"Kermadec Islands region",earthquake,7.3,1.8,0.083,52,reviewed,us,us
2022-01-29T02:46:39.588Z,-29.5642,-176.7217,8,6.5,mww,,57,1.088,1.3,us,us7000gg3w,2022-04-15T17:57:01.040Z,"Kermadec Islands region",earthquake,9.5,1.8,0.048,41,reviewed,us,us
2022-01-29T01:39:11.865Z,3.119,127.954,69.79,4.6,mb,,144,2.404,0.83,us,us7000ghtz,2022-04-15T17:57:18.040Z,"153 km N of Tobelo, Indonesia",earthquake,9.9,10.8,0.272,6,reviewed,us,us
2022-01-28T23:38:14.716Z,-5.0608,102.2805,34.42,4.5,mb,,178,0.967,0.59,us,us7000gg2s,2022-04-09T20:19:16.040Z,"139 km S of Bengkulu, Indonesia",earthquake,4.2,5.8,0.09,36,reviewed,us,us
2022-01-28T23:10:15.012Z,-5.1604,153.5703,62.14,4.5,mb,,78,1.7,0.83,us,us7000ghnw,2022-04-09T20:19:16.040Z,"170 km ESE of Kokopo, Papua New Guinea",earthquake,8.5,5.9,0.111,24,reviewed,us,us
2022-01-28T21:12:20.401Z,-20.813,-175.4114,10,4.9,mb,,116,6.885,0.98,us,us7000ggb5,2022-04-09T20:19:16.040Z,"42 km NNW of Nuku‘alofa, Tonga",earthquake,14.3,1.9,0.083,46,reviewed,us,us
2022-01-28T21:00:33.625Z,39.1553,142.3933,51.98,4.5,mwr,,97,1.925,0.43,us,us7000gg12,2022-04-09T20:19:16.040Z,"47 km ESE of Kamaishi, Japan",earthquake,7.9,5.2,0.068,21,reviewed,us,us
2022-01-28T18:58:06.915Z,-21.6828,-176.4447,184.49,4.6,mb,,38,6.496,0.87,us,us7000gfzj,2022-04-09T20:19:16.040Z,"140 km WSW of Haveluloto, Tonga",earthquake,7.9,4.8,0.068,64,reviewed,us,us
2022-01-28T18:57:33.476Z,40.4992,145.1024,10,4.5,mb,,44,2.108,0.6,us,us7000gfzl,2022-04-09T20:19:16.040Z,"281 km SSE of Kushiro, Japan",earthquake,6.7,1.8,0.069,70,reviewed,us,us
2022-01-28T18:28:50.566Z,-55.6675,-27.5695,24.28,4.6,mb,,70,5.321,0.67,us,us7000ghnx,2022-04-09T20:19:15.040Z,"South Sandwich Islands region",earthquake,11.7,5,0.103,29,reviewed,us,us
2022-01-28T16:52:39.138Z,-58.9776,-25.7751,87.51,5,mb,,44,7.547,0.56,us,us7000gfyf,2022-04-09T20:19:15.040Z,"South Sandwich Islands region",earthquake,10,3.2,0.066,77,reviewed,us,us
2022-01-28T16:52:10.149Z,-59.103,-25.7132,84.84,4.8,mb,,69,7.645,0.68,us,us7000gfye,2022-04-09T20:19:15.040Z,"South Sandwich Islands region",earthquake,9.6,7.7,0.087,40,reviewed,us,us
2022-01-28T16:36:00.981Z,-3.0014,126.7213,10,4.5,mb,,94,3.803,0.79,us,us7000ghnr,2022-04-09T20:19:15.040Z,"179 km WNW of Ambon, Indonesia",earthquake,8.6,1.9,0.113,23,reviewed,us,us
2022-01-28T16:32:30.002Z,38.618,144.8209,10,5,mb,,48,3.618,1.09,us,us7000ghnq,2022-04-09T20:19:15.040Z,"265 km ESE of Yamada, Japan",earthquake,8,1.2,0.127,20,reviewed,us,us
2022-01-28T15:37:03.291Z,-21.4683,-175.3027,10,4.5,mb,,88,7.275,0.72,us,us7000ghnt,2022-04-09T20:19:15.040Z,"33 km SSW of Vaini, Tonga",earthquake,10.5,1.5,0.144,14,reviewed,us,us
2022-01-28T13:46:29.261Z,-61.4444,-36.9281,10,4.8,mb,,91,3.857,0.71,us,us7000gfx1,2022-04-09T20:19:15.040Z,"Scotia Sea",earthquake,8.4,1.9,0.109,26,reviewed,us,us
2022-01-28T13:43:26.805Z,-18.7674,-69.6395,133.53,5,mwr,,76,0.67,0.63,us,us7000gfvl,2022-04-09T20:19:15.040Z,"76 km ESE of Arica, Chile",earthquake,6,3,,,reviewed,us,guc
2022-01-28T13:03:09.783Z,-18.3301,-177.9698,625.19,4.6,mb,,122,3.828,0.93,us,us7000gfuq,2022-04-09T20:19:14.040Z,"288 km E of Levuka, Fiji",earthquake,13.2,8.6,0.092,35,reviewed,us,us
2022-01-28T11:20:37.331Z,-12.0774,112.8834,10,4.9,mb,,72,3.795,0.71,us,us7000gftk,2022-04-09T20:19:14.040Z,"northwest of Australia",earthquake,8.4,1.9,0.084,45,reviewed,us,us
2022-01-28T11:14:09.293Z,5.4966,-82.5844,8,6,mww,,57,3.277,0.46,us,us7000gfti,2022-08-21T19:47:32.328Z,"281 km SW of Arenas, Panama",earthquake,5.5,1.6,0.031,102,reviewed,us,us
2022-01-28T09:29:01.456Z,-16.6408,173.7382,10,4.5,mb,,75,4.267,0.32,us,us7000ghng,2022-04-09T20:19:14.040Z,"Fiji region",earthquake,9.1,1.9,0.151,13,reviewed,us,us
2022-01-28T08:53:38.010Z,-16.5578,173.4551,10,4.5,mb,,90,4.551,0.94,us,us7000ghnf,2022-04-09T20:19:13.040Z,"Fiji region",earthquake,12.8,1.9,0.157,14,reviewed,us,us
2022-01-28T08:03:27.957Z,-24.7429,179.7963,511.07,4.9,mb,,76,4.94,0.71,us,us7000gfsq,2022-06-23T20:52:19.425Z,"south of the Fiji Islands",earthquake,12.3,8.2,0.06,89,reviewed,us,us
2022-01-28T07:03:20.795Z,-56.7876,-26.9758,131.32,4.9,mb,,75,5.954,0.56,us,us7000gfsf,2022-04-09T20:19:13.040Z,"South Sandwich Islands region",earthquake,10.7,7.6,0.081,48,reviewed,us,us
2022-01-28T06:57:32.418Z,-18.1016,-177.8471,644.77,4.7,mb,,125,3.781,0.56,us,us7000gfsd,2022-04-09T20:19:13.040Z,"Fiji region",earthquake,15.8,13.3,0.11,25,reviewed,us,us
2022-01-28T06:53:59.692Z,-0.2022,124.4273,70.5,4.9,mb,,43,1.853,1.05,us,us7000gfsc,2022-04-09T20:19:13.040Z,"172 km ESE of Gorontalo, Indonesia",earthquake,7.7,7.4,0.076,54,reviewed,us,us
2022-01-28T05:58:43.347Z,-29.7068,-177.0159,10,4.6,mb,,199,0.904,0.44,us,us7000ghnb,2022-04-09T20:19:13.040Z,"Kermadec Islands, New Zealand",earthquake,11.3,2,0.206,9,reviewed,us,us
2022-01-28T05:20:37.272Z,-21.4012,-68.5972,130.96,4.6,mwr,,48,0.903,0.69,us,us7000gfrx,2022-04-09T20:19:13.040Z,"121 km NNE of Calama, Chile",earthquake,6.8,6.6,,,reviewed,us,guc
2022-01-28T05:03:45.377Z,-18.3849,-177.7411,632.36,4.6,mb,,70,4.051,0.62,us,us7000ghna,2022-04-09T20:19:13.040Z,"Fiji region",earthquake,16.1,9.5,0.132,17,reviewed,us,us
2022-01-28T04:56:14.098Z,6.1151,127.0286,65.4,4.7,mb,,100,1.724,0.98,us,us7000gfrt,2022-04-09T20:19:13.040Z,"98 km ESE of Pondaguitan, Philippines",earthquake,8.4,6.6,0.081,48,reviewed,us,us
2022-01-28T03:57:47.440Z,35.0789,31.9346,40.56,4.9,mb,,59,1.152,0.94,us,us7000gfrj,2022-04-09T20:19:13.040Z,"45 km W of Pólis, Cyprus",earthquake,3.8,6.5,0.048,138,reviewed,us,us
2022-01-28T01:35:04.834Z,38.209,141.7501,61.12,4.5,mb,,130,2.631,0.71,us,us7000gfqn,2022-04-09T20:19:12.040Z,"45 km ESE of Ishinomaki, Japan",earthquake,7.7,5.6,0.106,28,reviewed,us,us
2022-01-28T01:33:38.298Z,-20.6875,-175.4401,10,4.9,mb,,70,6.809,0.97,us,us7000gfqr,2022-04-09T20:19:12.040Z,"55 km NNW of Nuku‘alofa, Tonga",earthquake,10.1,1.7,0.05,129,reviewed,us,us
2022-01-28T01:29:23.833Z,-30.4354,-176.5813,10,4.6,mb,,184,1.649,0.73,us,us7000ghn6,2022-04-09T20:19:12.040Z,"Kermadec Islands region",earthquake,8.3,1.9,0.316,4,reviewed,us,us
2022-01-28T00:53:43.686Z,-30.3645,-176.3979,10,4.7,mb,,149,1.719,0.78,us,us7000ghn5,2022-04-09T20:19:12.040Z,"Kermadec Islands region",earthquake,6.7,1.9,0.159,12,reviewed,us,us
2022-01-28T00:31:25.174Z,-19.1425,-69.3696,91.14,5.5,mww,,86,0.548,1.26,us,us7000gfq8,2022-04-09T20:19:12.040Z,"122 km SE of Arica, Chile",earthquake,5.9,3.3,0.045,48,reviewed,us,us
2022-01-27T23:39:07.578Z,-6.8462,147.5103,35,4.6,mb,,101,5.33,0.81,us,us7000gfpr,2022-04-09T20:19:12.040Z,"48 km SW of Finschhafen, Papua New Guinea",earthquake,9.2,2,0.096,32,reviewed,us,us
2022-01-27T23:18:41.650Z,-29.6088,-176.7518,10,4.9,mb,,106,1.076,0.53,us,us7000ghe4,2022-04-09T20:19:12.040Z,"Kermadec Islands region",earthquake,6,1.8,0.086,43,reviewed,us,us
2022-01-27T22:22:29.707Z,-29.6826,-177.3602,10,4.9,mb,,76,0.643,0.82,us,us7000ghe1,2022-04-09T20:19:12.040Z,"Kermadec Islands, New Zealand",earthquake,8,1.8,0.08,49,reviewed,us,us
2022-01-27T22:18:56.600Z,-29.4612,-177.1905,10,4.9,mb,,70,0.667,0.9,us,us7000gg5d,2022-04-09T20:19:12.040Z,"Kermadec Islands, New Zealand",earthquake,5.6,1.8,0.095,35,reviewed,us,us
2022-01-27T19:23:19.649Z,-6.3563,149.4859,35,4.5,mb,,45,3.425,1.15,us,us7000ghdx,2022-04-09T20:19:11.040Z,"17 km SSW of Kandrian, Papua New Guinea",earthquake,9.3,1.9,0.121,20,reviewed,us,us
2022-01-27T16:03:03.386Z,-8.7278,108.0851,21.15,5,mb,,27,1.328,0.82,us,us7000gfk4,2022-04-09T20:19:11.040Z,"Java, Indonesia",earthquake,2.9,3.8,0.06,94,reviewed,us,us
2022-01-27T15:25:19.792Z,-31.8922,-178.3249,35,4.6,mb,,172,2.644,0.8,us,us7000ghdp,2022-04-09T20:19:11.040Z,"Kermadec Islands region",earthquake,10.1,1.8,0.152,13,reviewed,us,us
2022-01-27T14:59:20.922Z,18.4938,-73.371,10,4.5,mb,,48,1.859,0.93,us,us7000gfjv,2022-04-09T20:19:11.040Z,"Haiti region",earthquake,5.2,1.9,0.046,138,reviewed,us,us
2022-01-27T14:20:58.819Z,-10.8962,-73.904,119.8,4.5,mb,,59,3.361,1.17,us,us7000ghdl,2022-04-09T20:19:10.040Z,"52 km ENE of Puerto Ocopa, Peru",earthquake,10,5.9,0.11,24,reviewed,us,us
2022-01-27T13:20:01.274Z,-6.6266,120.7417,10,4.8,mb,,64,1.88,0.91,us,us7000gfj7,2022-04-09T20:19:10.040Z,"174 km SSE of Sinjai, Indonesia",earthquake,6.1,1.9,0.093,36,reviewed,us,us
2022-01-27T11:14:22.133Z,-20.6757,-175.3475,10,4.7,mb,,124,6.883,0.61,us,us7000gg57,2022-04-09T20:19:10.040Z,"53 km NNW of Nuku‘alofa, Tonga",earthquake,15.1,1.9,0.094,34,reviewed,us,us
2022-01-27T06:40:05.543Z,-19.0992,-176.3135,6.2,6.2,mww,,45,5.069,0.51,us,us7000gfhb,2022-04-09T20:19:09.040Z,"220 km WNW of Pangai, Tonga",earthquake,8.9,3.5,0.059,28,reviewed,us,us
2022-01-27T06:15:07.849Z,3.1259,127.9629,53.54,5,mb,,86,2.413,0.46,us,us7000gfh8,2022-04-09T20:19:09.040Z,"154 km N of Tobelo, Indonesia",earthquake,7.8,6.2,0.045,158,reviewed,us,us
2022-01-27T04:52:47.796Z,60.7013,-44.1094,10,4.6,mb,,46,0.787,0.59,us,us7000gfgq,2022-04-09T20:19:09.040Z,"88 km NE of Nanortalik, Greenland",earthquake,5.4,1.9,0.037,219,reviewed,us,us
2022-01-27T03:27:32.827Z,-3.6782,151.8954,10,4.7,mb,,114,0.575,0.57,us,us7000ghdd,2022-04-09T20:19:09.040Z,"64 km NNW of Rabaul, Papua New Guinea",earthquake,7.8,1.9,0.101,30,reviewed,us,us
2022-01-27T03:00:48.233Z,-32.4304,-68.7512,118.79,4.7,mwr,,42,0.884,0.91,us,us7000gffw,2022-08-06T12:35:07.360Z,"51 km N of Mendoza, Argentina",earthquake,5.6,3.8,,,reviewed,us,guc
2022-01-27T02:49:45.471Z,-3.7734,151.8042,10,5.1,mb,,73,0.548,0.64,us,us7000gffu,2022-04-09T20:19:09.040Z,"61 km NW of Rabaul, Papua New Guinea",earthquake,6.9,1.8,0.055,110,reviewed,us,us
2022-01-27T02:15:16.713Z,-3.7433,152.0144,10,4.7,mb,,93,0.469,0.64,us,us7000ghdc,2022-04-09T20:19:09.040Z,"53 km NNW of Rabaul, Papua New Guinea",earthquake,8.5,1.9,0.108,26,reviewed,us,us
2022-01-27T02:08:51.196Z,-18.1423,-177.7383,599.59,4.7,mb,,46,3.83,0.6,us,us7000gffj,2022-04-09T20:19:09.040Z,"Fiji region",earthquake,12,6.4,0.056,97,reviewed,us,us
2022-01-27T00:55:32.090Z,-20.603,-175.4085,10,5,mb,,116,6.801,0.72,us,us7000gff6,2022-04-09T20:19:08.040Z,"63 km NNW of Nuku‘alofa, Tonga",earthquake,13.8,1.8,0.101,31,reviewed,us,us
2022-01-26T21:09:14.687Z,35.9769,140.4839,59.74,4.5,mb,,122,1.923,0.69,us,us7000gfd9,2022-04-09T20:19:08.040Z,"7 km NW of Itako, Japan",earthquake,6.3,3.3,0.065,68,reviewed,us,us
2022-01-26T20:47:50.821Z,-14.8417,-75.4273,55.29,4.6,mb,,111,6.006,0.34,us,us7000gfcw,2022-04-09T20:19:08.040Z,"29 km SW of Changuillo, Peru",earthquake,11.7,9.1,0.274,4,reviewed,us,us
2022-01-26T19:42:52.902Z,-22.7643,-68.5079,10,4.5,mb,,61,0.356,0.88,us,us7000gfcj,2022-04-09T20:19:08.040Z,"35 km WNW of San Pedro de Atacama, Chile",earthquake,4.6,1.8,0.081,45,reviewed,us,us
2022-01-26T18:34:40.842Z,-30.4081,-176.3595,10,4.6,mb,,187,1.773,0.84,us,us7000ghcl,2022-04-09T20:19:08.040Z,"Kermadec Islands region",earthquake,14.2,1.4,0.193,10,reviewed,us,us
2022-01-26T18:02:41.475Z,1.5265,126.5478,38.75,4.7,mb,,37,1.11,0.79,us,us7000gfbu,2022-04-09T20:19:08.040Z,"123 km NW of Ternate, Indonesia",earthquake,7.5,5.5,0.056,95,reviewed,us,us
2022-01-26T17:23:29.030Z,-15.2721,-173.8123,35,4.5,mb,,133,4.276,0.75,us,us7000ghcr,2022-04-09T20:19:08.040Z,"75 km N of Hihifo, Tonga",earthquake,15.4,2,0.131,17,reviewed,us,us
2022-01-26T16:36:19.144Z,-63.5219,170.1107,10,5.6,mww,,83,14.305,0.78,us,us7000gfjs,2022-04-09T20:19:07.040Z,"Balleny Islands region",earthquake,12.4,1.8,0.086,13,reviewed,us,us
2022-01-26T13:15:25.848Z,-17.3461,-172.3546,10,4.5,mb,,171,3.462,0.39,us,us7000ghck,2022-04-09T20:19:07.040Z,"217 km SE of Hihifo, Tonga",earthquake,11.9,1.9,0.222,6,reviewed,us,us
2022-01-26T11:11:41.700Z,-19.2384,168.5609,57.45,4.9,mb,,79,3.446,0.77,us,us7000gf8i,2022-04-09T20:19:07.040Z,"82 km WNW of Isangel, Vanuatu",earthquake,8.2,7.3,0.083,46,reviewed,us,us
2022-01-26T09:52:43.805Z,4.2576,128.1979,74.08,4.8,mb,,109,3.56,0.6,us,us7000gf85,2022-04-09T20:19:06.040Z,"280 km N of Tobelo, Indonesia",earthquake,9.4,0.8,0.08,48,reviewed,us,us
2022-01-26T09:39:49.349Z,-20.5225,-175.204,10,4.6,mb,,116,6.947,0.78,us,us7000gfe8,2022-04-09T20:19:06.040Z,"68 km N of Nuku‘alofa, Tonga",earthquake,15.8,1.9,0.133,17,reviewed,us,us
2022-01-26T04:31:23.823Z,51.9565,178.3387,10,4.8,mb,,77,0.107,0.58,us,us7000gf6q,2022-05-05T21:25:47.842Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.6,1.7,0.041,183,reviewed,us,us
2022-01-26T03:41:56.388Z,10.0879,-59.6608,10,4.6,mb,,44,2.82,0.72,us,us7000gf6j,2022-04-09T20:19:05.040Z,"167 km E of Rio Claro, Trinidad and Tobago",earthquake,8,1.9,0.04,184,reviewed,us,us
2022-01-26T02:10:34.895Z,7.5449,93.2518,35,4.6,mb,,124,6.374,0.9,us,us7000ghbx,2022-04-09T20:19:04.040Z,"292 km NW of Sabang, Indonesia",earthquake,7,2,0.206,7,reviewed,us,us
2022-01-26T02:06:10.223Z,-7.2607,27.9722,10,5,mb,,56,7.166,0.59,us,us7000gf5x,2022-04-09T20:19:04.040Z,"177 km SE of Kabalo, Democratic Republic of the Congo",earthquake,10.4,1.8,0.056,104,reviewed,us,us
2022-01-26T01:16:50.147Z,18.5792,-73.3417,10,4.5,mb,,40,1.796,0.64,us,us7000ghbv,2022-04-09T20:19:04.040Z,"8 km N of Anse-à-Veau, Haiti",earthquake,4.8,1.8,0.069,62,reviewed,us,us
2022-01-26T01:14:30.134Z,18.4971,-73.3357,10,4.5,mb,,28,1.871,0.57,us,us7000gf5g,2022-04-09T20:19:04.040Z,"1 km ESE of Anse-à-Veau, Haiti",earthquake,4.9,1.9,0.062,77,reviewed,us,us
2022-01-26T01:02:07.228Z,51.9957,178.3305,12.83,4.9,mb,,31,0.117,0.52,us,us7000gf5f,2022-05-05T21:21:42.472Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.8,3.4,0.044,168,reviewed,us,us
2022-01-25T23:59:17.439Z,5.3859,126.4274,10,4.5,mb,,115,1.873,1.15,us,us7000gf59,2022-04-09T20:19:04.040Z,"105 km SE of Caburan, Philippines",earthquake,8.2,1.9,0.088,38,reviewed,us,us
2022-01-25T23:34:22.056Z,-20.6587,-175.3833,10,4.9,mb,,142,6.834,0.96,us,us7000gf58,2022-04-09T20:19:03.040Z,"56 km NNW of Nuku‘alofa, Tonga",earthquake,13.5,1.9,0.102,30,reviewed,us,us
2022-01-25T17:20:46.449Z,-15.7462,-172.4756,10,4.7,mb,,99,1.945,0.69,us,us7000gf0y,2022-04-09T20:19:02.040Z,"143 km E of Hihifo, Tonga",earthquake,11.6,1.9,0.087,40,reviewed,us,us
2022-01-25T16:04:14.091Z,-4.4783,72.4395,10,5,mb,,51,2.88,0.94,us,us7000gext,2022-04-09T20:19:02.040Z,"Chagos Archipelago region",earthquake,8.6,1.8,0.075,61,reviewed,us,us
2022-01-25T15:45:07.030Z,-4.8175,152.0928,107.24,4.5,mb,,156,0.626,0.49,us,us7000gh05,2022-04-09T20:19:02.040Z,"55 km SSW of Kokopo, Papua New Guinea",earthquake,16.3,7.7,0.163,11,reviewed,us,us
2022-01-25T15:16:18.787Z,-55.3138,-28.7751,10,5.3,mww,,67,4.581,0.57,us,us7000gexf,2022-04-09T20:19:02.040Z,"South Sandwich Islands region",earthquake,10.2,1.8,0.089,12,reviewed,us,us
2022-01-25T14:35:53.224Z,24.6423,121.9897,64.49,4.5,mb,,43,0.556,0.46,us,us7000gex8,2022-04-09T20:19:02.040Z,"27 km ESE of Yilan, Taiwan",earthquake,5,5.3,0.084,44,reviewed,us,us
2022-01-25T14:17:25.353Z,-3.1246,147.9525,10,4.5,mb,,77,4.334,0.59,us,us7000gh01,2022-04-09T20:19:02.040Z,"142 km SSE of Lorengau, Papua New Guinea",earthquake,11.6,1.9,0.15,16,reviewed,us,us
2022-01-25T13:40:18.963Z,-19.6294,-69.1023,104.52,4.7,mwr,,65,0.095,0.59,us,us7000gev8,2022-04-09T20:19:02.040Z,"127 km ENE of Iquique, Chile",earthquake,5.1,3.4,0.065,23,reviewed,us,us
2022-01-25T12:25:49.320Z,-20.7441,-175.3524,10,4.5,mb,,124,6.907,0.65,us,us7000ggzy,2022-04-09T20:19:02.040Z,"46 km NNW of Nuku‘alofa, Tonga",earthquake,15.3,1.9,0.172,10,reviewed,us,us
2022-01-25T10:51:29.040Z,20.9286666666667,-156.082,41.14,4.67,ml,60,206,,0.34,hv,hv72889347,2022-05-22T11:33:00.442Z,"10 km NNE of Wailua, Hawaii",earthquake,1.36,0.65,0.149165173305134,47,reviewed,hv,hv
2022-01-25T10:19:14.523Z,-10.4293,-80.1585,10,4.5,mb,,146,3.708,0.75,us,us7000geuj,2022-04-09T20:19:01.040Z,"222 km WSW of Puerto Casma, Peru",earthquake,10,1.9,0.064,71,reviewed,us,us
2022-01-25T05:17:05.933Z,11.5208,122.2836,10,4.5,mb,,116,5.489,0.51,us,us7000ggzw,2022-04-09T20:19:01.040Z,"5 km NNW of Libacao, Philippines",earthquake,9.1,1.9,0.14,15,reviewed,us,us
2022-01-25T05:00:16.968Z,27.161,-44.3165,10,5.3,mww,,82,18.432,0.45,us,us7000gete,2022-04-09T20:19:01.040Z,"northern Mid-Atlantic Ridge",earthquake,10.4,1.9,0.053,34,reviewed,us,us
2022-01-25T04:13:15.087Z,25.2752,142.6096,10,4.6,mb,,98,1.852,0.65,us,us7000ggzq,2022-04-09T20:19:01.040Z,"Volcano Islands, Japan region",earthquake,11.6,1.9,0.133,17,reviewed,us,us
2022-01-25T03:57:26.872Z,10.1565,127.0447,10,4.5,mb,,96,20.995,0.64,us,us7000ggzn,2022-04-09T20:19:00.040Z,"108 km ENE of Pilar, Philippines",earthquake,13.2,1.9,0.127,18,reviewed,us,us
2022-01-25T03:38:06.075Z,-29.5693,-176.8581,10,4.8,mb,,118,0.976,0.59,us,us7000get0,2022-04-09T20:19:00.040Z,"Kermadec Islands region",earthquake,7.7,1.8,0.093,36,reviewed,us,us
2022-01-25T03:25:24.760Z,-15.8467,-173.7454,105.73,5.2,mww,,58,2.704,0.86,us,us7000gesz,2022-04-09T20:19:00.040Z,"13 km NNE of Hihifo, Tonga",earthquake,8,4.6,0.086,13,reviewed,us,us
